target,text,stance
Bernie Sanders,"#IEndorseBernie for tons of reasons, but this one is my number 1. We are running out of time to save our planet from the worst of climate change. We NEED Bernies #GreenNewDeal. #Bernie @Lafayette, Indiana",1
Bernie Sanders,"A big problem w/#Bernie left is not only preoccupation with #socialism v. #capitalism over Dem v. Repub as @jonathanchait said but also equating socialism with progressivism. Hence apprehension about #ElizabethWarren, blind spot to #BlackLivesMatter, etc",0
Bernie Sanders,"This poll is not reflecting anything: ""age was lightly weighted, thus reflecting the gender and age breakdowns of Iowa Democratic caucusgoers in previous election years."" #BernieSanders will turn out a huge number of young &amp; working class voters. So keep pushing Berners!",0
Bernie Sanders,So proud how @BernieSanders is shedding light on who is truly a progressive and pushing the party back to left out of center. #DemDebate2020,1
Bernie Sanders,"According to media bias fact checker, you have high ratings for factual reporting. Why are you sacrificing your reputation to spread this nonsense? #Bernie Has Been Trending For Hours. Twitter is feeling the bern !",1
Bernie Sanders,An example I shared with my 11 y/o daughter to explain walk the talk #Integrity #Bernie,0
Bernie Sanders,".@StephenAtHome has been beholden 2 the Clintons from the moment they donated 2 his Sister's Campaign in 2013 - His Sister, Elizabeth Colbert Busch, having married in2 the Busch Family worth 13.4 BILLION Dollars. Colbert is now a 1%er by Proxy #NoMiddleGround #Bernie",1
Bernie Sanders,#Bernie is the most progressive candidate. If people werent so ageist and read a damn book theyd learn a little. #MedicareForAll,1
Bernie Sanders,A solemn moment in which @BernieSanders agrees with citizen that no other issues matter if we don't have a habitable planet.,1
Bernie Sanders,"Thats vague. #Facts dont require belief, its not a religion. Who are these other candidates? Id love to know as a #voter. He are #Bernie proposals: Hes fought for this consistently way before 2016 &amp; voted accordingly, unlike anyone else running.",1
Bernie Sanders,"This one here, Can't even understand my bio. How could I expect, Them to comprehend what's going on in the world. Sorry my mistake, I shouldn't be in the kiddie pool. Good Day #Tulsi2020 #Bernie",0
Bernie Sanders,Communists never follow the rules they force on everyone else. #Bernie,0
Bernie Sanders,"#Bernie because IS BERNIE MOFOING SANDERS!!! Because his policies are tried and true, already proven to work, and he has NEVER BEEN BOUGHT, ALWAYS BEEN RIGHT.",1
Bernie Sanders,"The ""minivan"" app is extremely useful for canvassing. It walks you through the whole process. Anyone who hasn't canvassed, I encourage you to do so. It's fun, it's fulfilling, and it's how we are going to win! #PeoplePower #Bernie",1
Bernie Sanders,"COVID-19 shows the inequalities of our new Gilded Age in healthcare, employment #Coronavirus #COVID19 #Bernie",1
Bernie Sanders,"Yes! We will not back down when the mainstream media attack, smear, mock, denigrate us & our movement! The American people deserve better from our media & our journalists! Period! #BernieSanders",0
Bernie Sanders,"I love everyone in this movement. So proud to fight another day in the Twitter trenches for compassion, love, and common sense with you all. #BigUs #BernieSanders #NotMeUs #Receipts To the rest of you, what has your candidate been saying for 30 years?",1
Bernie Sanders,Manchins a douche. Vote blue no matter who my ass. Someone wanna remind him of the party mantra? Yes even if its Bernie. #ManchinsARepublican #VoteHimOut,1
Bernie Sanders,"I'm a new sub, my brother is a big fan of yours. Your choice of coverage is amazing. Keep fighting the good fight man! Together we can win a better world. #Bernie",1
Bernie Sanders,Would you please reach out to the rest of the Democrats about the horribly wretched things they are saying to Bernie supporters?,1
Bernie Sanders,#2020Primaries it's over #BernieSanders Go back to moms basement to watch anime and see if she'll make you some pizza rolls.,0
Bernie Sanders,"Where do my fellow #BernieSanders supporters send your kids to school? (Wondering B/C son is turning 5! ) Please comment with whether you like it &amp; why, &amp; w/ any more specifics such as what type, etc. Please RT &amp; help me get more #education opinions from #progressive #parents! Thx",1
Bernie Sanders,"If your life expectancy is under 30 years, maybe you need to listen to the younger voters who will have to deal with the garbage you leave behind? Corporate #Dems will be the death of the left wing. #Bernie",1
Bernie Sanders,First Ive heard from @WeAreTheNewLeft . Excited to comb through the video to see what articles I missed. No other issue so comprehensively affects every aspect of our shared human experience as the US MIC. #ForeignPolicyMatters Vote like it #Tulsi2020 #Bernie,1
Bernie Sanders,"When Jesse Jackson ran for president in 1988, on a platform embracing single-payer health care, Bernie Sanders endorsed him. Jesse Jackson is now endorsing Bernie, the only Democratic candidate running on #MedicareForAll #BernieSanders",1
Bernie Sanders,"What happened to all the progressives in the race? Only 3 presidential candidates (Bernie, Gravel & Williamson) have signed what I would call a very basic and straightforward #ProgressivePledge.",1
Bernie Sanders,The only people youre working on policy together with would be the donor class. #Bernie,1
Bernie Sanders,"How exactly do reactionaries reconcile the narrative of @SenSanders supporters being lazy bums who dont work with the fact that he has decimated his competition, in terms of campaign fundraising? Where do those morons think that money comes from?",1
